Lat,Lon,Elevation
62.07784,-124.68558,1065
62.1186,-124.51593,909
62.15918,-124.345825,674
62.199577,-124.17528,762
62.23977,-124.0043,572
62.279774,-123.832886,752
62.319584,-123.66104,338
62.359188,-123.48872,141
62.398605,-123.31601,102
62.437817,-123.14284,168
62.476837,-122.96924,226
62.515644,-122.79523,407
62.554264,-122.62071,362
62.592678,-122.4458,494
62.63089,-122.27046,192
62.668888,-122.094696,186
62.70669,-121.91846,213
57.518105,-138.96,0
57.57361,-138.82982,0
57.62898,-138.69922,0
57.684258,-138.56825,0
57.739384,-138.43692,0
57.7944,-138.3052,0
57.8493,-138.17308,0
57.90408,-138.04057,0
57.95872,-137.90771,0
58.01324,-137.77448,0
58.067635,-137.64082,0
58.12192,-137.50679,0
58.176064,-137.37236,0
58.230083,-137.23758,0
58.28397,-137.10239,0
58.337734,-136.9668,0
58.391373,-136.83083,460
58.44486,-136.69447,304
58.498238,-136.55771,262
58.551495,-136.42053,410
58.6046,-136.28297,401
58.657574,-136.14505,0
58.71042,-136.00671,16
58.763126,-135.86795,1249
58.815697,-135.7288,230
58.86814,-135.58925,1210
58.92044,-135.4493,431
58.972603,-135.30894,129
59.024635,-135.16818,948
59.07653,-135.02702,603
59.128277,-134.88547,1783
59.17989,-134.74348,1113
59.23137,-134.60109,1773
59.282692,-134.4583,1659
59.333885,-134.3151,1948
59.384926,-134.1715,982
59.435837,-134.02745,1356
59.486595,-133.883,873
59.537212,-133.73814,668
59.587673,-133.5929,814
59.638004,-133.44719,1143
59.68817,-133.3011,1456
59.738197,-133.15459,1509
59.78808,-133.00766,1329
59.837822,-132.86026,918
59.887398,-132.7125,862
59.93682,-132.5643,1093
59.9861,-132.4157,681
60.03523,-132.26665,734
60.0842,-132.11719,1014
60.13303,-131.96729,909
60.181683,-131.81699,1043
60.230198,-131.66623,1191
60.278545,-131.51508,1259
60.32674,-131.3635,1352
60.37478,-131.21147,1233
60.42265,-131.05904,1154
60.47038,-130.90613,1628
60.517937,-130.75284,1428
60.565346,-130.5991,1466
60.61258,-130.44495,1495
60.659657,-130.29033,1452
60.706566,-130.13531,964
60.753326,-129.97983,905
60.799904,-129.82394,977
60.846333,-129.6676,1354
60.892574,-129.51085,1012
60.938656,-129.35365,844
60.984577,-129.19603,724
61.03033,-129.0379,930
61.075916,-128.87941,1407
61.12131,-128.72047,1146
61.166553,-128.5611,1543
61.211613,-128.40126,1035
61.2565,-128.241,828
61.301216,-128.08032,1355
61.345764,-127.919174,1852
61.39014,-127.7576,1610
61.43433,-127.59558,1386
61.478336,-127.433136,1591
61.522182,-127.27023,1823
61.565834,-127.10692,1481
61.609314,-126.943085,2176
61.652622,-126.77887,1546
61.69572,-126.61424,1810
61.738663,-126.44914,1289
61.78142,-126.2836,1116
61.82398,-126.117615,744
61.866367,-125.95117,933
61.908573,-125.78432,1156
61.950584,-125.617004,1195
61.992397,-125.44925,1476
62.034035,-125.28107,1743
62.075474,-125.11246,1437
62.11674,-124.94333,1059
62.157806,-124.77382,995
62.198685,-124.60388,869
62.239357,-124.43347,697
62.27986,-124.26262,735
62.320145,-124.09134,627
62.360252,-123.91965,469
62.40016,-123.74745,626
62.439873,-123.57483,818
62.47939,-123.401794,304
62.518692,-123.22833,100
62.557808,-123.05441,161
62.596714,-122.880035,298
62.635433,-122.7052,375
62.673935,-122.52995,235
62.712254,-122.35428,325
62.75035,-122.17816,549
62.788254,-122.00159,373
57.58849,-139.06458,0
57.64409,-138.9343,0
57.699562,-138.80365,0
57.75493,-138.67259,0
57.810158,-138.54118,0
57.865273,-138.40941,0
57.92026,-138.2772,0
57.97513,-138.14462,0
58.029877,-138.0117,0
58.0845,-137.87837,0
58.138992,-137.74464,0
58.193367,-137.61053,0
58.24762,-137.47601,0
58.301727,-137.34114,0
58.355713,-137.20587,0
58.409588,-137.07018,17
58.46331,-136.93413,64
58.516907,-136.79767,508
58.57037,-136.66083,805
58.62373,-136.52353,268
58.67693,-136.3859,435
58.730007,-136.24785,0
58.782948,-136.1094,0
58.83576,-135.97054,678
58.888428,-135.83128,0
58.940964,-135.69162,1019
58.993366,-135.55157,1597
59.045635,-135.4111,254
59.09777,-135.27022,0
59.149757,-135.12895,811
59.201603,-134.98727,530
59.253315,-134.84517,799
59.304897,-134.70264,1472
59.356323,-134.55972,1809
59.407616,-134.4164,723
59.45876,-134.27266,656
59.50977,-134.1285,1205
59.560627,-133.9839,1248
59.61134,-133.83891,669
59.661903,-133.69351,800
59.712337,-133.54768,1162
59.762615,-133.40144,1507
59.81274,-133.25479,1131
59.862713,-133.1077,1186
59.91256,-132.96017,869
59.962242,-132.81224,815
60.011772,-132.66391,1008
60.061142,-132.51514,744
60.110374,-132.36592,810
60.15945,-132.2163,1128
60.20838,-132.06624,1198
60.257133,-131.91577,1084
60.305744,-131.76483,1009
60.3542,-131.61351,1054
60.4025,-131.46175,1345
60.45064,-131.30956,1453
60.498623,-131.15695,1498
60.546455,-131.00385,1410
60.59411,-130.85037,1538
60.641613,-130.69646,1669
60.688946,-130.5421,1298
60.73613,-130.3873,1047
60.783142,-130.23209,876
60.829994,-130.0764,1087
60.876682,-129.92032,1439
60.923206,-129.76375,1006
60.96956,-129.6068,1014
61.015743,-129.4494,1307
61.061764,-129.29155,810
61.107635,-129.13322,824
61.153297,-128.9745,1329
61.198807,-128.81535,1351
61.244152,-128.65576,1274
61.289314,-128.4957,1496
61.334305,-128.3352,1632
61.379124,-128.1743,1786
61.42377,-128.0129,1391
61.468243,-127.851074,1667
61.51253,-127.68884,1457
61.556652,-127.52614,2023
61.60059,-127.36301,1008
61.644344,-127.19943,1724
61.687935,-127.03537,1841
61.731335,-126.87091,1458
61.774544,-126.70599,1020
61.81758,-126.54065,1386
61.86043,-126.37482,584
61.9031,-126.20859,1514
61.945583,-126.04187,1534
61.987892,-125.87474,1909
62.030006,-125.70714,1527
62.07193,-125.53912,1566
62.113655,-125.37067,1521
62.15521,-125.20175,1460
62.196575,-125.03233,1282
62.237732,-124.86253,992
62.278706,-124.69229,754
62.31949,-124.52161,973
62.36008,-124.35043,709
62.400475,-124.17886,477
62.44067,-124.006836,700
62.480675,-123.83435,517
62.520496,-123.66141,578
62.560104,-123.48805,365
62.5995,-123.31424,177
62.638718,-123.140015,99
62.677734,-122.96533,210
62.71654,-122.79016,228
62.755154,-122.61458,360
62.793552,-122.43857,414
62.831745,-122.26213,422
62.86975,-122.085205,425
57.658787,-139.16953,0
57.714474,-139.03918,0
57.770042,-138.90848,0
57.825512,-138.77736,0
57.880836,-138.64587,0
57.93604,-138.51402,0
57.991146,-138.38176,0
58.046112,-138.2491,0
58.100945,-138.11609,0
58.155663,-137.98268,0
58.21026,-137.84888,0
58.26473,-137.71468,0
58.319077,-137.58008,0
58.37328,-137.44511,0
58.42737,-137.30975,0
58.481335,-137.17398,218
58.535156,-137.03784,1904
58.588856,-136.9013,764
58.64242,-136.76436,717
58.695885,-136.62697,752
58.74918,-136.48923,0
58.80236,-136.35109,396
58.855396,-136.21254,320
58.908302,-136.07356,0
58.96108,-135.93422,593
59.013714,-135.79442,1085
59.066216,-135.65427,1433
59.11859,-135.5137,1302
59.170822,-135.3727,112
59.2229,-135.23131,767
59.274857,-135.08951,694
59.326664,-134.94728,1000
59.37834,-134.80464,1649
59.429882,-134.66159,1698
59.481266,-134.51814,1741
59.532513,-134.37428,1588
59.58362,-134.22997,705
59.63459,-134.08525,824
59.6854,-133.94012,1101
59.736065,-133.79459,668
59.786594,-133.6486,1087
59.836967,-133.50223,938
59.8872,-133.35542,1413
59.93727,-133.2082,948
59.987225,-133.0605,1015
60.037003,-132.91245,817
60.08663,-132.76395,945
60.136112,-132.61502,868
60.18545,-132.46564,855
60.23463,-132.31587,1060
60.28364,-132.16563,934
60.33252,-132.015,1260
60.381233,-131.86389,1378
60.429787,-131.71239,1040
60.47818,-131.56046,1313
60.52643,-131.4081,1546
60.574505,-131.2553,1468
60.622448,-131.10204,1605
60.670204,-130.94835,1291
60.71781,-130.79427,1329
60.76525,-130.63971,1010
60.81253,-130.48471,1135
60.859646,-130.32928,896
60.90661,-130.17343,1161
60.953384,-130.01714,1440
61.00002,-129.86038,1059
61.04648,-129.7032,1024
61.092762,-129.54561,1221
61.138885,-129.38756,923
61.184845,-129.22902,735
61.23063,-129.07008,989
61.276226,-128.9107,1758
61.321674,-128.75089,1201
61.36694,-128.59059,1175
61.412045,-128.42989,1790
61.456966,-128.26874,930
61.501713,-128.10712,1453
61.54629,-127.94505,1544
61.59068,-127.78256,1350
61.6349,-127.61963,1161
61.678932,-127.45624,1088
61.722797,-127.29242,1204
61.76649,-127.12811,1453
61.809986,-126.96338,1419
61.853294,-126.79822,958
61.896442,-126.6326,629
61.93939,-126.46652,1394
61.98216,-126.30002,1560
62.024754,-126.13304,948
62.067154,-125.96562,1642
62.109367,-125.797745,1663
62.15139,-125.629456,1449
62.193226,-125.46071,1531
62.23487,-125.291504,1181
62.276337,-125.121796,1390
62.317596,-124.95172,888
62.358673,-124.78119,1068
62.39955,-124.61018,1421
62.440247,-124.43872,688
62.480743,-124.266846,627
62.52104,-124.09451,487
62.561142,-123.92169,822
62.60106,-123.74846,834
62.640762,-123.57478,295
62.68026,-123.400665,509
62.71959,-123.22609,139
62.75869,-123.05109,345
62.79761,-122.87558,590
62.836304,-122.69968,402
62.874813,-122.523315,533
62.913116,-122.34653,481
62.951214,-122.169266,426
57.728996,-139.27487,0
57.78478,-139.14449,0
57.840443,-139.0137,0
57.896,-138.88252,0
57.951435,-138.75096,0
58.006737,-138.61903,0
58.06193,-138.48671,0
58.116997,-138.35399,0
58.171932,-138.22089,0
58.226746,-138.0874,0
58.281433,-137.95354,0
58.336006,-137.81924,0
58.390446,-137.68459,0
58.44476,-137.54953,0
58.498936,-137.41408,0
58.553,-137.27821,643
58.606934,-137.14198,2399
58.66072,-137.00536,1804
58.714394,-136.86832,815
58.76795,-136.73082,923
58.82134,-136.59299,526
58.87463,-136.45474,1024
58.92777,-136.3161,216
58.98077,-136.17703,89
59.033634,-136.03757,806
59.08638,-135.89769,1121
59.138977,-135.7574,1708
59.19145,-135.61673,1205
59.243782,-135.47562,68
59.29597,-135.33409,236
59.348022,-135.1922,802
59.39994,-135.04984,1524
59.451714,-134.90707,1586
59.50335,-134.76392,1420
59.554832,-134.62033,1913
59.606182,-134.47633,692
59.65739,-134.33191,810
59.708458,-134.18704,684
59.759373,-134.04178,990
59.810146,-133.89612,724
59.86077,-133.75,964
59.911255,-133.60347,935
59.961586,-133.45653,968
60.01177,-133.30916,1341
60.061806,-133.1613,1053
60.111694,-133.01309,982
60.16143,-132.86444,782
60.21101,-132.71535,810
60.26045,-132.56583,689
60.30972,-132.41588,888
60.35885,-132.26549,838
60.40782,-132.11467,1335
60.45664,-131.96342,1465
60.505295,-131.81174,1219
60.55379,-131.65965,1009
60.602135,-131.5071,1127
60.65033,-131.35413,1182
60.698357,-131.20065,1409
60.74623,-131.04681,1040
60.793934,-130.89252,1106
60.841473,-130.73781,1370
60.888866,-130.58261,1053
60.93609,-130.427,1435
60.983135,-130.27092,1117
61.030033,-130.11444,1156
61.076763,-129.95749,1321
61.123318,-129.8001,1318
61.16971,-129.64229,1438
61.215935,-129.48402,922
61.261997,-129.32527,793
61.307884,-129.1661,1072
61.353592,-129.00652,1061
61.399143,-128.84648,1398
61.4445,-128.68596,1621
61.48971,-128.52502,1322
61.53473,-128.36365,1572
61.579582,-128.2018,1302
61.624264,-128.03949,1179
61.66875,-127.87677,2113
61.713078,-127.71359,1009
61.75723,-127.54996,1914
61.80118,-127.385895,2090
61.84497,-127.22131,1194
61.888573,-127.056335,991
61.932,-126.89093,1496
61.975235,-126.72504,1289
62.018284,-126.5587,889
62.061165,-126.39192,1602
62.103855,-126.22467,1452
62.14636,-126.05698,2069
62.188663,-125.888824,1535
62.230793,-125.720245,1875
62.272724,-125.55121,1039
62.314476,-125.381744,953
62.356037,-125.21176,1042
62.3974,-125.04138,1396
62.438587,-124.870544,1207
62.47956,-124.69925,1093
62.520367,-124.52748,688
62.56095,-124.355286,439
62.601357,-124.18265,355
62.64156,-124.00954,735
62.681572,-123.83597,637
62.72138,-123.66197,485
62.76097,-123.48755,250
62.80039,-123.31264,156
62.839603,-123.1373,245
62.878624,-122.96146,300
62.91741,-122.78522,570
62.95602,-122.60852,382
62.994415,-122.4314,413
63.032608,-122.253784,427
57.799114,-139.38066,0
57.855003,-139.25018,0
57.91076,-139.11935,0
57.966427,-138.9881,0
58.021942,-138.85648,0
58.077347,-138.72449,0
58.132637,-138.59207,0
58.187794,-138.45927,0
58.242825,-138.32611,0
58.297752,-138.19257,0
58.352535,-138.05861,0
58.4072,-137.92424,0
58.461742,-137.78949,0
58.516155,-137.65436,0
58.570435,-137.51883,83
58.624596,-137.38289,777
58.678623,-137.24655,1216
58.732506,-137.10982,875
58.786266,-136.97269,1378
58.839924,-136.83513,668
58.893425,-136.69719,0
58.94681,-136.55885,0
59.000046,-136.4201,6
59.053158,-136.28093,0
59.106125,-136.14136,597
59.158962,-136.00137,1019
59.21167,-135.861,456
59.26425,-135.7202,94
59.316666,-135.57898,432
59.368958,-135.43735,1008
59.421104,-135.29532,1113
59.473133,-135.15283,988
59.525005,-135.00995,1264
59.576733,-134.86667,1355
59.628326,-134.72296,1370
59.67978,-134.57884,1562
59.731094,-134.43428,1834
59.782257,-134.28929,681
59.833275,-134.14389,870
59.884144,-133.9981,775
59.93488,-133.85184,737
59.98547,-133.70517,1478
60.035892,-133.55809,962
60.086174,-133.41055,955
60.13633,-133.26257,1197
60.186314,-133.11421,1096
60.236145,-132.9654,681
60.285843,-132.81615,1179
60.335373,-132.66646,934
60.384743,-132.51636,865
60.433975,-132.36581,1204
60.483055,-132.21483,1005
60.531975,-132.06342,1279
60.580727,-131.91158,1212
60.629337,-131.7593,1006
60.677784,-131.60657,1035
60.726074,-131.4534,1226
60.774216,-131.29977,1306
60.822174,-131.14575,1166
60.869987,-130.99126,1201
60.917633,-130.83633,1426
60.96512,-130.68097,1219
61.012436,-130.52516,1483
61.05962,-130.3689,949
61.106598,-130.2122,1532
61.15344,-130.05504,1116
61.20009,-129.89746,1283
61.24659,-129.73944,1128
61.292927,-129.58098,891
61.339085,-129.422,1082
61.38508,-129.26263,1277
61.43089,-129.10283,953
61.47653,-128.94255,1349
61.522003,-128.78181,1635
61.567314,-128.62065,1541
61.612434,-128.45903,1762
61.65739,-128.29694,1029
61.702164,-128.13441,1706
61.746777,-127.971436,1680
61.791195,-127.808014,1330
61.83544,-127.64415,2204
61.8795,-127.47983,1986
61.92341,-127.315,781
61.9671,-127.14978,622
62.010616,-126.9841,1920
62.05396,-126.81796,1498
62.097126,-126.65134,1833
62.140102,-126.484314,1650
62.1829,-126.31679,1717
62.22549,-126.148834,1415
62.267906,-125.98041,1261
62.310154,-125.811554,1644
62.352173,-125.64223,1583
62.39402,-125.47244,1321
62.435703,-125.302185,1224
62.477165,-125.131516,1168
62.518448,-124.96039,1158
62.559517,-124.78879,1087
62.60042,-124.61673,1136
62.641117,-124.444244,464
62.681614,-124.271286,459
62.721916,-124.09784,640
62.76203,-123.923965,316
62.801933,-123.749664,399
62.841637,-123.57489,630
62.88115,-123.39969,419
62.920452,-123.224,96
62.959576,-123.04782,331
62.99847,-122.87126,298
63.03717,-122.694244,403
63.075672,-122.516754,511
63.113964,-122.33879,479
57.869144,-139.48683,0
57.925137,-139.35631,0
57.980988,-139.2254,0
58.03675,-139.09409,0
58.09236,-138.9624,0
58.147858,-138.83035,0
58.203255,-138.69788,0
58.258507,-138.565,0
58.313637,-138.43176,0
58.36864,-138.29813,0
58.423542,-138.16411,0
58.478302,-138.02968,0
58.532944,-137.89484,0
58.587456,-137.75961,0
58.64183,-137.62401,0
58.696087,-137.48798,1048
58.75021,-137.35155,1518
58.80421,-137.21474,552
58.858078,-137.07751,0
58.911835,-136.93985,0
58.965435,-136.80182,181
59.01891,-136.66338,813
59.072247,-136.52454,1160
59.125446,-136.38527,421
59.17853,-136.24559,993
59.231464,-136.1055,1626
59.28427,-135.965,1384
59.33693,-135.8241,131
59.389477,-135.68277,408
59.441864,-135.54103,653
59.494125,-135.3989,598
59.54624,-135.25629,1408
59.598213,-135.1133,1503
59.650055,-134.96988,1471
59.701744,-134.82605,992
59.7533,-134.68181,1514
59.804703,-134.53711,1687
59.855976,-134.392,1704
59.907093,-134.24646,656
59.95806,-134.10051,792
60.0089,-133.95413,847
60.059586,-133.80731,764
60.110123,-133.66008,925
60.160507,-133.51244,990
60.21076,-133.36429,911
60.260838,-133.21576,1304
60.310787,-133.0668,681
60.360577,-132.91742,1070
60.41022,-132.76756,1213
60.45969,-132.61731,729
60.509033,-132.46658,1288
60.558197,-132.31546,1657
60.60723,-132.16385,937
60.656086,-132.01184,928
60.704792,-131.85939,973
60.753353,-131.7065,1091
60.801746,-131.55316,1081
60.849987,-131.39935,1268
60.898045,-131.24513,1028
60.945972,-131.09047,1143
60.993717,-130.93536,1255
61.0413,-130.77979,1420
61.088737,-130.6238,1225
61.136,-130.46733,1205
61.183098,-130.31046,1552
61.230034,-130.15309,1471
61.276806,-129.9953,1081
61.323395,-129.83707,1319
61.369835,-129.67838,860
61.416107,-129.51921,1439
61.4622,-129.35962,1066
61.50811,-129.19958,1413
61.55386,-129.0391,1346
61.599438,-128.87814,1844
61.644844,-128.71674,1468
61.690067,-128.5549,1814
61.735138,-128.39258,1218
61.78003,-128.2298,1076
61.824726,-128.0666,1356
61.86925,-127.90292,2404
61.913597,-127.73883,1746
61.957764,-127.57425,1819
62.001755,-127.40918,1206
62.045567,-127.2437,1017
62.089188,-127.07776,1907
62.13263,-126.91135,2366
62.1759,-126.74448,2161
62.21897,-126.57718,1361
62.261864,-126.40939,2018
62.30458,-126.241165,1640
62.347095,-126.07245,1960
62.389423,-125.90332,1363
62.43156,-125.73372,1382
62.47351,-125.56366,1248
62.51529,-125.3931,1448
62.55685,-125.22214,1556
62.598244,-125.050705,1159
62.63941,-124.878815,1088
62.68041,-124.70645,786
62.721214,-124.533646,779
62.761826,-124.36038,446
62.80222,-124.186646,531
62.84243,-124.01245,242
62.88244,-123.837814,282
62.92224,-123.66272,452
62.96185,-123.48718,445
63.001266,-123.31119,182
63.04047,-123.134674,386
63.07947,-122.95776,517
63.118275,-122.780396,317
63.156864,-122.60257,312
63.195263,-122.424286,295
57.9391,-139.59343,0
57.995174,-139.46284,0
58.051132,-139.33188,0
58.106983,-139.2005,0
58.162697,-139.06876,0
58.218296,-138.93663,0
58.273785,-138.80408,0
58.329144,-138.67114,0
58.384365,-138.53784,0
58.439476,-138.40413,0
58.494476,-138.27003,0
58.549335,-138.13551,0
58.604073,-138.00061,0
58.65868,-137.8653,0
58.713158,-137.72961,70
58.767517,-137.59349,360
58.82175,-137.45697,2225
58.87583,-137.32008,1680
58.929802,-137.18277,1504
58.983654,-137.04501,988
59.03735,-136.90689,792
59.090927,-136.76836,1177
59.144367,-136.62941,824
59.197678,-136.49004,1296
59.250843,-136.35027,1634
59.303894,-136.21007,1265
59.356792,-136.06946,137
59.40957,-135.92847,36
59.462204,-135.78702,1281
59.514694,-135.64517,1627
59.567047,-135.5029,366
59.61927,-135.36018,162
59.671345,-135.21707,1468
59.723286,-135.07355,1361
59.77508,-134.92958,856
59.826736,-134.78522,709
59.87825,-134.6404,1754
59.92962,-134.49515,1168
59.98084,-134.34949,1043
60.03192,-134.2034,724
60.082863,-134.05688,1597
60.133636,-133.90994,710
60.184284,-133.76256,825
60.234764,-133.61475,1166
60.28513,-133.46646,985
60.33532,-133.3178,1502
60.385357,-133.16869,681
60.435246,-133.01915,1230
60.48499,-132.86914,1849
60.534576,-132.7187,763
60.584007,-132.56784,829
60.633293,-132.41655,1256
60.682415,-132.26477,1184
60.731388,-132.1126,880
60.780197,-131.95998,1064
60.82885,-131.8069,1274
60.87735,-131.6534,1071
60.9257,-131.4994,1024
60.973866,-131.345,1000
61.021885,-131.19016,902
61.069736,-131.03487,865
61.11743,-130.8791,1620
61.16497,-130.72292,1182
61.212337,-130.56624,1088
61.259533,-130.40916,1826
61.306587,-130.2516,1424
61.353443,-130.09363,1127
61.400154,-129.93518,1100
61.446674,-129.77629,1019
61.493057,-129.61688,834
61.53925,-129.45709,760
61.58527,-129.29684,999
61.63113,-129.13614,879
61.67681,-128.97495,1526
61.722324,-128.81332,949
61.76766,-128.65125,1981
61.81282,-128.4887,1461
61.85781,-128.32568,1208
61.90261,-128.16225,1149
61.94723,-127.99834,2293
61.991695,-127.833984,2125
62.035954,-127.66916,1916
62.08006,-127.50383,990
62.12397,-127.338104,1532
62.167694,-127.171906,1417
62.211246,-127.00525,1720
62.254616,-126.838104,1842
62.29779,-126.67053,1820
62.340786,-126.50247,1897
62.3836,-126.33397,1866
62.42623,-126.16499,1775
62.468662,-125.995575,1370
62.5109,-125.82568,1947
62.55295,-125.65535,1135
62.594822,-125.4845,1886
62.636505,-125.31323,986
62.677986,-125.14151,915
62.71926,-124.96933,1042
62.760365,-124.796646,946
62.80126,-124.623535,776
62.841965,-124.44998,391
62.882473,-124.275925,444
62.922794,-124.10141,730
62.9629,-123.92645,189
63.002804,-123.75105,336
63.04251,-123.575195,461
63.082024,-123.39885,225
63.12134,-123.222015,229
63.160435,-123.04477,527
63.199326,-122.86705,394
63.23802,-122.68889,385
63.276516,-122.51022,374
58.008957,-139.70044,0
58.06512,-139.5698,0
58.121185,-139.43877,0
58.177124,-139.30733,0
58.23295,-139.17552,0
58.28864,-139.04333,0
58.344215,-138.9107,0
58.399677,-138.77771,0
58.45501,-138.64433,0
58.510212,-138.51054,0
58.565296,-138.37637,0
58.62026,-138.24179,0
58.675106,-138.1068,0
58.7298,-137.97142,0
58.78438,-137.83565,28
58.838852,-137.69943,406
58.893166,-137.56285,3069
58.947357,-137.42586,2883
59.001423,-137.28847,2230
59.055378,-137.15062,702
59.109177,-137.0124,1164
59.162857,-136.87376,1185
59.216396,-136.73473,1299
59.26981,-136.59525,1486
59.32308,-136.45538,1194
59.376225,-136.31508,976
59.429234,-136.17438,130
59.482098,-136.03326,45
59.534836,-135.89171,1200
59.58743,-135.74976,1328
59.639885,-135.60738,1766
59.69221,-135.46455,1447
59.744392,-135.32132,1350
59.796432,-135.17766,1039
59.848328,-135.03358,730
59.900085,-134.88908,1818
59.951702,-134.74414,1053
60.003166,-134.59875,1318
60.054497,-134.45296,852
60.105682,-134.30676,720
60.156723,-134.16008,1302
60.207607,-134.013,738
60.258335,-133.86548,900
60.308933,-133.71754,1074
60.3594,-133.56912,1176
60.409687,-133.42029,1201
60.459843,-133.27103,696
60.509823,-133.12134,1144
60.559677,-132.97118,1551
60.609367,-132.82059,818
60.658905,-132.66954,1289
60.70829,-132.5181,1667
60.757526,-132.36617,1234
60.806595,-132.21382,934
60.855507,-132.06104,938
60.904263,-131.90778,1122
60.952866,-131.75409,1261
61.001324,-131.59993,1217
61.049595,-131.44534,1108
61.097717,-131.29031,1036
61.145676,-131.13484,1393
61.193478,-130.97888,1186
61.24111,-130.8225,1233
61.28859,-130.66563,1284
61.335903,-130.50836,1951
61.383038,-130.3506,1371
61.430008,-130.19241,1354
61.47682,-130.03377,1283
61.523445,-129.87468,946
61.56993,-129.71506,736
61.616234,-129.55505,974
61.662357,-129.39458,975
61.70831,-129.23364,1111
61.7541,-129.07224,1433
61.79972,-128.91039,1520
61.845154,-128.7481,1610
61.890415,-128.5853,1250
61.935524,-128.42206,1327
61.98042,-128.25838,1236
62.02515,-128.09424,2145
62.06971,-127.92963,1889
62.114086,-127.76456,2199
62.1583,-127.59897,1587
62.202305,-127.43298,1478
62.24613,-127.26654,1759
62.289783,-127.099625,1865
62.333267,-126.93222,1801
62.37655,-126.76437,2215
62.41964,-126.59604,1986
62.46257,-126.42728,1672
62.505283,-126.257996,1422
62.54782,-126.08832,1840
62.590168,-125.91815,1335
62.63232,-125.74753,1178
62.674297,-125.576385,1299
62.716064,-125.40483,1036
62.757652,-125.23282,1169
62.799046,-125.06032,987
62.840252,-124.88736,545
62.881245,-124.71393,1056
62.92205,-124.540054,317
62.96266,-124.36569,344
63.003075,-124.19086,718
63.043293,-124.015594,374
63.083298,-123.83984,163
63.123104,-123.663666,548
63.162716,-123.487,175
63.20213,-123.309814,240
63.241333,-123.13223,681
63.280334,-122.95419,466
63.319122,-122.775665,545
63.35772,-122.59668,528
58.07871,-139.80786,0
58.134983,-139.67717,0
58.19114,-139.54608,0
58.247173,-139.4146,0
58.303093,-139.28271,0
58.358875,-139.15045,0
58.41457,-139.01778,0
58.470123,-138.8847,0
58.52556,-138.75125,0
58.580864,-138.61742,0
58.636036,-138.48315,0
58.69111,-138.3485,0
58.746037,-138.21344,0
58.80085,-138.07797,0
58.85552,-137.94211,0
58.91009,-137.80583,394
58.964508,-137.66916,1714
59.018803,-137.53207,2653
59.072964,-137.3946,1841
59.127018,-137.25665,1381
59.180927,-137.11835,684
59.234695,-136.97963,1472
59.28834,-136.84048,1217
59.341846,-136.70091,1515
59.395226,-136.56094,1967
59.448475,-136.42055,445
59.501564,-136.27974,984
59.554554,-136.13852,347
59.60738,-135.99684,300
59.660088,-135.85478,257
59.71263,-135.7123,488
59.765053,-135.56935,2246
59.817345,-135.426,1081
59.8695,-135.28223,1709
59.921494,-135.13803,1596
59.973347,-134.99341,1240
60.025066,-134.84834,752
60.076645,-134.70282,1691
60.12807,-134.55692,695
60.17936,-134.41057,744
60.230503,-134.26376,694
60.281483,-134.11655,854
60.332336,-133.96889,737
60.383034,-133.8208,866
60.433586,-133.67223,868
60.483986,-133.52325,862
60.534237,-133.37384,792
60.584335,-133.224,1258
60.634285,-133.07368,1149
60.684082,-132.92294,774
60.73373,-132.77176,1182
60.783215,-132.62012,1127
60.83255,-132.46805,1003
60.88172,-132.31552,999
60.930748,-132.16255,1019
60.979603,-132.00914,1051
61.02831,-131.85529,1173
61.07686,-131.70093,1107
61.12525,-131.54617,1171
61.17348,-131.39095,1130
61.22154,-131.23529,1327
61.269444,-131.07915,1433
61.31718,-130.92258,1604
61.364758,-130.76553,1721
61.412167,-130.60805,1311
61.459427,-130.45009,1567
61.506504,-130.2917,1154
61.553402,-130.13284,1598
61.60014,-129.97354,1091
61.646744,-129.81372,892
61.693134,-129.6535,913
61.73936,-129.49281,954
61.78543,-129.33167,1470
61.83133,-129.17001,1287
61.877045,-129.00795,1721
61.92259,-128.84541,1436
61.96796,-128.6824,1870
62.01316,-128.5189,1219
62.058167,-128.355,1374
62.103012,-128.19063,1722
62.14767,-128.02577,2371
62.192146,-127.86044,2036
62.236454,-127.694626,1126
62.28058,-127.528366,1253
62.3245,-127.361664,1498
62.368263,-127.19449,1757
62.411846,-127.02681,1417
62.45522,-126.8587,1581
62.49843,-126.69011,1171
62.541443,-126.52109,1433
62.584282,-126.35153,1938
62.62693,-126.18155,1712
62.669373,-126.01111,1363
62.71164,-125.84018,1531
62.753704,-125.66876,1050
62.79558,-125.49692,1203
62.837265,-125.324585,1121
62.878757,-125.151825,977
62.920063,-124.978546,698
62.96117,-124.80481,751
63.002064,-124.63063,468
63.042778,-124.45596,568
63.08331,-124.28081,745
63.123623,-124.105225,413
63.163715,-123.92917,406
63.203644,-123.752625,182
63.243347,-123.57564,90
63.28286,-123.39813,328
63.322174,-123.220215,578
63.36127,-123.041824,593
63.40016,-122.862976,573
63.438854,-122.683624,525
58.14838,-139.91573,0
58.204746,-139.78496,0
58.261005,-139.65382,0
58.31715,-139.52226,0
58.373158,-139.39034,0
58.429047,-139.25801,0
58.484825,-139.12526,0
58.54048,-138.99213,0
58.596004,-138.85861,0
58.651413,-138.7247,0
58.706688,-138.59038,0
58.761856,-138.45563,0
58.816895,-138.3205,0
