GridCell,Lat,Lon,μ,ϕ,ξ,q
2648,49.71728515625,-118.78363037109375,35.42280983590477,2.290272988530911,-0.027234553236535404,41.95750285708774
2649,49.7512092590332,-118.6552734375,35.81374384697983,2.2198706888553703,-0.126640408967371,41.30903513807373
2650,49.78498077392578,-118.5267333984375,37.83065433373284,2.129664607506749,-0.13182956173931287,43.06474209886993
2651,49.818603515625,-118.39797973632812,37.37042888708913,2.1718040363561966,0.046315456881409436,44.28587331623858
2652,49.8520622253418,-118.26908874511719,34.793865318308804,2.120720209982605,0.002918006741470572,41.12019411219143
2653,49.885372161865234,-118.13998413085938,36.77700337749568,2.0894629475695226,0.09554555189679603,43.95329424708949
2654,49.91852569580078,-118.01068115234375,41.98404943591344,2.2876174966008875,-0.009465319841196133,48.68409670311631
2655,49.95151901245117,-117.88125610351562,54.49223161317184,2.525412695091659,-0.1310685746890321,60.705514151480365
2656,49.9843635559082,-117.7515869140625,52.2940695055085,2.329893898920723,-0.014730113996821207,59.06510832365906
2657,50.01704406738281,-117.62176513671875,45.34383550856246,2.1633896506892367,-0.06846467331908375,51.15830571889795
2658,50.049564361572266,-117.49176025390625,44.195260396184636,2.079231492619422,-0.16369575544453202,49.086043686230965
2659,50.08194351196289,-117.36151123046875,37.40170845105134,2.249451450028232,-0.05963880379552654,43.52470564665499
2660,50.11415481567383,-117.23114013671875,34.81928140406853,1.8447788970232804,0.09633054820321418,41.1629427855226
2661,50.146209716796875,-117.1005859375,33.22408511703895,1.4960396805653615,0.22744031553385372,39.57223400145585
2662,50.178096771240234,-116.9698486328125,36.37038064146206,2.0574734479419785,-0.1356256358537589,41.40048886061125
2663,50.20984649658203,-116.83889770507812,33.12282638389354,1.906272067610739,0.0683089998885337,39.40011020073308
2664,50.24141311645508,-116.70779418945312,36.08446052033546,1.875641203020165,0.05654807465693629,42.15066322787222
2665,50.272830963134766,-116.57650756835938,33.12714744512798,1.8537851769478646,0.20162225536473,40.66686359873362
2666,50.30409240722656,-116.44503784179688,31.304679432858087,2.233419710528573,0.07943482815823676,38.78629258545031
2667,50.3351936340332,-116.31338500976562,33.53717189546262,2.268202264883699,0.13272855070470593,41.795295994311374
2668,50.366119384765625,-116.18154907226562,34.905540708727656,2.26742390041591,0.12461098132953674,43.05566223096338
2669,50.39689636230469,-116.049560546875,32.353642265149894,2.152126705897823,0.03769388366883655,39.117446774245586
2670,50.42750549316406,-115.91737365722656,30.503612128267836,2.0718129819062137,0.07060769141227055,37.350149111876725
2671,50.45796585083008,-115.78497314453125,30.791704312087468,2.000362701575591,0.10820120386740203,37.79895461141401
2672,50.488250732421875,-115.65243530273438,32.20343912281565,2.13773770890741,-0.030342110025672837,38.275227654516655
2673,50.51837158203125,-115.51974487304688,35.28977166899441,2.1085403080673526,-0.037263925816722485,41.21840317672614
2674,50.548336029052734,-115.38687133789062,36.83888495490129,2.2802762421502103,0.007105361295197983,43.68372437243552
2675,50.5781364440918,-115.2537841796875,36.21679540120432,2.3968651390171645,0.08578361976636631,44.325109538565144
2676,50.60777282714844,-115.12054443359375,34.52857627724319,2.319565751268672,0.23455362488954384,44.48765358953585
2677,50.637237548828125,-114.98712158203125,38.71645436567694,2.2668606702259195,0.4152666060518899,51.99751657579846
2678,50.66654586791992,-114.85353088378906,50.508084497099624,2.5895162137891576,0.4024536982671054,65.33769674756968
2679,50.69568634033203,-114.71975708007812,60.45198925889302,2.9354616020953075,0.18533989737516948,72.07905238349326
2680,50.72466278076172,-114.5858154296875,56.92429101633263,2.8259385647367417,0.19364847092854887,68.26956973935339
2681,50.75347137451172,-114.45172119140625,52.96722100716006,2.8624211588944015,0.12314536474913915,63.23228785286743
2682,50.78211975097656,-114.31747436523438,50.6695858398546,2.8400577330520616,0.1369367362744276,61.07888819868251
2683,50.81059265136719,-114.18301391601562,50.535403520911565,2.766840529739764,0.1446011720939992,60.80055563812339
2684,50.838905334472656,-114.04837036132812,50.732367323148665,2.7168973696223713,0.14321809372434158,60.79007696945369
2685,50.8670539855957,-113.91360473632812,48.89324168135066,2.6199471261580407,0.16554906467420427,58.9444450776261
2686,50.89502716064453,-113.77864074707031,46.25887530917852,2.5003370414474615,0.23999217123348107,57.09134054430878
2687,50.92283248901367,-113.64352416992188,47.9380960121359,2.641668109613327,0.14277500960795986,57.71042702646248
2688,50.950469970703125,-113.50820922851562,49.734751740463224,2.6916596118850107,0.06099663619120039,58.499509424826485
2689,47.018516540527344,-127.46839904785156,37.01486497607889,2.0971966288050607,0.10055600871026295,44.274131427425935
2690,47.06242370605469,-127.35372924804688,37.5828137792295,2.0366036422032576,0.1140527361373191,44.78271768527686
2691,47.1061897277832,-127.23886108398438,38.22221545625954,1.9368210803500463,0.13669087646917283,45.31823292748193
2692,47.149845123291016,-127.123779296875,39.04612980997413,1.8920157324697628,0.16816667596259108,46.3352891245522
2693,47.1933708190918,-127.00851440429688,39.26311942320768,1.995332644046002,0.10099382272140296,46.17450841576284
2694,47.23676681518555,-126.89305114746094,39.99107692960374,2.176888820772222,0.027288921402120664,46.7261242453912
2695,47.28003692626953,-126.77735900878906,40.40775429060221,2.2043888491792223,0.052171876046025974,47.48977061160266
2696,47.32318115234375,-126.66146850585938,41.20263594707526,2.170489374384399,0.04123457379948627,48.060819670762754
2697,47.36619567871094,-126.54541015625,41.39324261926357,2.0840230565933044,0.04625434500184207,48.028559393458444
2698,47.40907287597656,-126.42916870117188,41.907996654142735,1.9905756333544868,0.11143744574954428,48.91638431739601
2699,47.45183563232422,-126.31271362304688,42.67484553603868,1.8170936708213594,0.25383850040329103,50.730826645675876
2700,47.49446487426758,-126.196044921875,44.12565436390119,1.7571848232290948,0.2514693363459156,51.88528740075264
2701,47.53696060180664,-126.07916259765625,45.93681944067968,1.878152510922542,0.11203754968448831,52.55561103796291
2702,47.57932662963867,-125.96212768554688,47.05463718152641,2.058234656241294,-0.014787318288365797,53.03568700907461
2703,47.62156295776367,-125.84486389160156,47.68840696462469,2.094105089913551,0.01643196700563622,54.06259243381188
2704,47.66368103027344,-125.7274169921875,49.32363968813528,2.1273175199747163,0.003975578009115809,55.67964082818096
2705,47.705650329589844,-125.60977172851562,50.95979048100239,2.14754113438324,0.009097777017502313,57.425370545848644
2706,47.74748611450195,-125.49191284179688,54.060359216010355,2.273069398254471,-0.07527973819665643,60.11026841008179
2707,47.7891960144043,-125.37387084960938,58.21319115622155,2.4075889678757982,-0.15340684197017823,63.95666998744695
2708,47.83079147338867,-125.255615234375,63.0080720339108,2.468687789402152,-0.1535963313101714,68.89577496301698
2709,47.87223434448242,-125.13717651367188,68.54601198138721,2.58058950357575,-0.1697616105920148,74.56611331772092
2710,47.913543701171875,-125.01852416992188,73.97439439769877,2.7189702080529647,-0.12911452084304584,80.68207749430563
2711,47.95471954345703,-124.89970397949219,82.06703415772284,2.886284599987205,-0.18491005322170456,88.66344198165751
2712,47.99577331542969,-124.7806396484375,92.82207548139912,3.065496310843822,-0.2155580515737769,99.54641987701567
2713,48.03668212890625,-124.66142272949219,107.92798356694124,3.281147547150188,-0.19379195530367987,115.33766784205436
2714,48.077457427978516,-124.54197692871094,124.15496588495193,3.4247673775647067,-0.11146438401293737,132.81473953821907
2715,48.118099212646484,-124.42236328125,126.13876496114581,3.3806664190114852,0.01481887026192404,136.4042647270871
2716,48.158607482910156,-124.30252075195312,100.88654540740038,3.1057256681671497,0.1813481487637091,113.10875249341483
2717,48.198978424072266,-124.1824951171875,74.06879183195632,2.828202135054715,0.22725494598245466,86.06603674415494
2718,48.23920822143555,-124.06228637695312,58.1155291457076,2.7782910922217274,0.17427795121184314,68.92500641441127
2719,48.279300689697266,-123.94186401367188,51.86123284977052,2.7394275489583397,0.22425109280382066,63.42444770059153
2720,48.31926727294922,-123.82124328613281,53.58804152532112,2.7322480948764376,0.33565712697607536,67.50784646875218
2721,48.35908889770508,-123.70040893554688,52.985672031546144,2.6990677433401467,0.35222164627981667,67.13704350139228
2722,48.398780822753906,-123.57940673828125,44.95750066660952,2.5756686379936964,0.23669203829819443,56.0554105098428
2723,48.438316345214844,-123.45820617675781,36.170196427589744,2.255538148800424,0.16769531670119553,44.85327427724031
2724,48.47772216796875,-123.33680725097656,30.969150087845613,2.021494271972758,0.09412320974035766,37.89666543365817
2725,48.51699447631836,-123.21517944335938,30.637619156448242,1.9463027199018095,0.10780934361791675,37.451319725413036
2726,48.55611801147461,-123.0933837890625,34.625219182876975,2.1431559289470026,0.18433601992889537,43.10024397512909
2727,48.595115661621094,-122.97138977050781,39.486457187425884,2.3169810762745398,0.3044746334810581,50.67527664409067
2728,48.63396072387695,-122.84919738769531,44.03383910506426,2.490673459496179,0.2671428681738156,55.324892456846264
2729,48.67266845703125,-122.726806640625,50.01450857516575,2.6397494681646068,0.21276052056418165,60.948389877736794
2730,48.71123123168945,-122.60421752929688,59.29186107630166,2.7745457624527594,0.2318911385609641,71.15201690436457
2731,48.74964904785156,-122.48146057128906,67.94027363731097,2.840862519549578,0.1983781993617545,79.43364780276163
2732,48.78793716430664,-122.35848999023438,75.28987305935252,2.832135210835365,0.217331115930612,87.10899535907609
2733,48.826080322265625,-122.23527526855469,86.29266909214734,2.9826047496632655,0.14567680632185176,97.37727886475044
2734,48.86407470703125,-122.11190795898438,109.05624258504902,3.32636781975519,0.014293820293420455,119.14893334836066
2735,48.90193176269531,-121.98837280273438,127.24241749894634,3.338514197196827,0.021945674932409585,137.4887726299768
2736,48.93963623046875,-121.86460876464844,110.46147341503357,3.0652019632713428,0.12428954967736579,121.47357990811545
2737,48.977210998535156,-121.74066162109375,86.43229968816564,2.968581025043497,0.10926320080025329,96.84850544356723
2738,49.01462936401367,-121.61651611328125,78.67420888099055,2.9265788288310586,0.10576347484494045,88.88698287172883
2739,49.051902770996094,-121.49215698242188,68.49896601088564,2.890343346840542,0.11235825083146889,78.68993775512004
2740,49.08903121948242,-121.36761474609375,51.43748138259673,2.5055495305216677,0.21849418949470129,61.91370463000012
2741,49.12601852416992,-121.24288940429688,41.54888164403607,2.478998413674595,0.05946526771688436,49.60227486849879
2742,49.16285705566406,-121.11798095703125,34.99515771954921,2.454138705427698,0.014212673482595996,42.440473027187835
2743,49.19955062866211,-120.99285888671875,30.783945760651903,2.308816523363456,-0.04493093295698759,37.20368758739729
2744,49.2360954284668,-120.8675537109375,27.120809756212196,2.151527641722315,0.029852982899435904,33.80314809605497
2745,49.27249526977539,-120.7420654296875,26.857978186353975,2.1764581821806663,0.03919468610916416,33.713806402483485
2746,49.30875778198242,-120.6163330078125,27.188689008734986,2.1826228198151534,0.05413006743662153,34.221737314678194
2747,49.34485626220703,-120.49044799804688,27.325270972359498,2.146171484655991,-0.003111552741646294,33.67045332510739
2748,49.38080978393555,-120.3643798828125,28.96790185105929,2.066732057795912,0.017652796435721305,35.27027974581976
2749,49.4166145324707,-120.23811340332031,33.13183593377552,2.2808745548084213,-0.26790631293744815,37.80373110192608
2750,49.452266693115234,-120.11163330078125,35.60968295305539,2.3231234542330435,-0.19648163561595813,40.83699126135229
2751,49.487770080566406,-119.98500061035156,33.83009739140981,2.0943364060870344,0.32651400983716433,44.333043667305915
2752,49.523136138916016,-119.85812377929688,31.73038482342847,2.2904202999699965,-0.031665510035258734,38.22325843482817
2753,49.5583381652832,-119.73110961914062,26.176595360038924,2.0239776100673743,0.21414422450760573,34.57899763964904
2754,49.593406677246094,-119.60385131835938,26.534968125104896,1.8681897622386376,0.1880970114969328,33.96783577794729
2755,49.628299713134766,-119.4764404296875,34.96069611620506,1.979717673151166,0.010923881715574499,40.93727810726146
2756,49.663055419921875,-119.34883117675781,39.677699978982936,2.0913663326936303,-0.05017224046016866,45.44878294291191
2757,49.69765090942383,-119.22105407714844,38.66871681521108,2.2425737429289443,-0.21581716978729854,43.586240759704964
2758,49.73210906982422,-119.09303283691406,37.23301271559635,2.1519570901932705,0.01628725465527322,43.78187322298237
2759,49.76640319824219,-118.96487426757812,36.8500405963368,2.1772688107800002,0.10559330517219534,44.44595495028929
2760,49.800540924072266,-118.83651733398438,33.634876492033754,1.9757091466414245,0.2861581709110993,42.8832626509445
2761,49.83453369140625,-118.70797729492188,34.168320907687054,2.0872576986181848,0.12461424683573485,41.67088426384492
2762,49.868370056152344,-118.57920837402344,34.790954943048924,2.212380988768473,-0.14737542502848083,40.112699533694396
2763,49.90205383300781,-118.45028686523438,36.186154794586216,2.120205354101347,-0.0364007414244865,42.15509262968941
2764,49.93557357788086,-118.32119750976562,37.155300661002656,2.1126903272653514,-0.08292429642291495,42.71734424747699
2765,49.96894073486328,-118.19186401367188,38.60046603032128,2.169594381876408,-0.3367075668034081,42.67377758033008
2766,50.002166748046875,-118.06234741210938,44.337144881114114,2.2163931019778618,-0.03440179203685329,50.59510211267634
2767,50.03521728515625,-117.93269348144531,45.4911350618589,2.1890220943952228,-0.010018192368683572,51.897176382210894
2768,50.068119049072266,-117.8028564453125,40.5136615564132,2.035945965697455,0.015656198514599224,46.70362594074071
2769,50.100868225097656,-117.67282104492188,40.41702710324209,2.063034805913488,-0.012527498514302855,46.43204260037434
2770,50.133453369140625,-117.54257202148438,42.26905153223932,2.0385777069356057,-0.06815510217213852,47.75050320546208
2771,50.16588592529297,-117.41213989257812,41.56917867364362,2.121965364308484,0.054196353853666564,48.40746211859585
2772,50.198158264160156,-117.28155517578125,41.87207830774844,1.9890740457680043,0.03338881605155232,48.082894536940415
2773,50.23027038574219,-117.15077209472656,35.02559991663247,1.808361521530951,0.04987260679821755,40.81500015327385
2774,50.26222610473633,-117.01982116699219,39.60594337044976,2.0791736912467194,-0.35725869280791767,43.411712276570945
2775,50.29402160644531,-116.888671875,35.892314935114406,2.1482088731562303,-0.06612502523117719,41.685410250375845
2776,50.32565689086914,-116.75735473632812,36.26632898846202,1.9231530694254597,0.11662555956140874,43.09267016868128
2777,50.357139587402344,-116.62582397460938,37.8194603447121,2.023346427957266,0.0032669362347165,43.85844637272471
2778,50.388458251953125,-116.494140625,34.65895630381801,2.2591266672037547,0.09065598372479651,42.35924767791113
2779,50.41960906982422,-116.36227416992188,34.48051366479933,2.289132286280225,0.18955014857582958,43.60967080972233
2780,50.45060729980469,-116.230224609375,35.25733480108249,2.3219441305009205,0.08849212806696988,43.14522595994691
2781,50.48143768310547,-116.09799194335938,31.90065600825229,2.1843057720501853,0.05798179227606644,38.98062723601535
2782,50.512107849121094,-115.96560668945312,30.161522637848435,1.9930018332516135,0.07024107603704964,36.74390965494602
2783,50.54262924194336,-115.83297729492188,31.421614423177893,1.8606487868145094,0.15977017007852912,38.49396477103724
2784,50.572967529296875,-115.7001953125,34.916915713942586,2.015376767201974,0.004162712774623043,40.940137247627646
2785,50.603153228759766,-115.56727600097656,35.16407607990204,2.06909298207699,-0.02515223584084814,41.08573741554703
2786,50.633174896240234,-115.43414306640625,36.14263284327442,2.176037579104014,0.05978443382647343,43.215263392261924
2787,50.66303634643555,-115.30085754394531,35.92020448047997,2.3195412710855052,0.10776850686758406,44.040035991552514
2788,50.69272994995117,-115.16738891601562,34.4856753751407,2.235176115261106,0.3244977590536813,45.65609988848809
2789,50.722251892089844,-115.03373718261719,40.348993118633345,2.2359074332851354,0.4289732636542077,53.773638683890454
2790,50.751617431640625,-114.89993286132812,52.911955974964926,2.7424130846969703,0.27613174961511877,65.53369968270812
2791,50.780818939208984,-114.76591491699219,60.543345305323356,2.8505912185241886,0.26425585300509236,73.4035583685126
2792,50.80984878540039,-114.63174438476562,56.59910267993976,2.868908604069417,0.1738140541336716,67.75279846563016
2793,50.83871078491211,-114.49740600585938,52.939025338515606,2.8369076126330754,0.1589541219736334,63.70806214734678
2794,50.86741256713867,-114.3629150390625,49.377466406584304,2.752959521958088,0.24163055639770809,61.33688844891198
2795,50.895938873291016,-114.22821044921875,49.781841968150594,2.823309976668334,0.140269552704831,60.1846277843793
2796,50.924320220947266,-114.09332275390625,49.127264913069446,2.7955549789680014,0.13422189329573378,59.32947583643525
2797,50.952510833740234,-113.95831298828125,46.81266100921175,2.6183638076569538,0.1717622409814195,56.9586880045636
2798,50.98054122924805,-113.8231201171875,44.888620457284304,2.339895527676479,0.4271097370056934,58.89079493799815
2799,51.00840759277344,-113.68777465820312,47.620952789425075,2.554256304722715,0.22570978279776188,58.42852311216047
2800,51.03610610961914,-113.55221557617188,49.245012550290056,2.7115665014185595,0.05921962389276159,58.05063035356959
2801,47.0969352722168,-127.53323364257812,37.114278571030766,2.0411451625258525,0.02085253400943657,43.368561989086004
2802,47.14090347290039,-127.41844177246094,37.584884379099094,2.0738965340253053,0.04346700140439728,44.16007826477784
2803,47.18474578857422,-127.30343627929688,38.342801424003085,1.9961289327406089,0.046646884991963775,44.702063560424364
2804,47.228477478027344,-127.188232421875,38.90712598721073,1.9354167293491051,0.05797405654864061,45.180301197891445
2805,47.272064208984375,-127.07281494140625,39.52877070370826,1.8731765284250876,0.12331340251000336,46.24803821083325
2806,47.31553268432617,-126.95721435546875,40.69081749737377,2.054598119475552,-0.008968248086065327,46.71281369248186
2807,47.35887145996094,-126.84140014648438,41.041964991719475,2.1847710398421336,-0.00535413350306958,47.479835721293895
2808,47.4020881652832,-126.72537231445312,41.53554268147978,2.1961256935154205,0.029939222679484224,48.357282778387
2809,47.445167541503906,-126.60919189453125,42.14311926610115,2.178411172958196,-0.030251508836081527,48.331252190224454
2810,47.48813247680664,-126.4927978515625,42.597102539971516,2.1566921094998985,-0.03238990389153891,48.70441456241246
2811,47.53095245361328,-126.37619018554688,43.2872405510265,2.0132207339463974,0.039797043196709875,49.634658427748484
2812,47.57365417480469,-126.25938415527344,44.687100214371,1.776244939502168,0.16445230493332577,51.48952051965065
2813,47.6162223815918,-126.14236450195312,45.859524051624774,1.7118609139816918,0.16835425788758746,52.45661080866152
2814,47.658653259277344,-126.02517700195312,46.8659184508648,1.89630394336169,0.0430261446394738,52.87404402429726
2815,47.70096206665039,-125.90777587890625,47.82560639341084,2.1063156623583823,-0.030566864459345606,53.806180853852126
2816,47.74314880371094,-125.79017639160156,49.54552000373756,2.1766562069485964,-0.04308339706276848,55.61405182790248
2817,47.78519058227539,-125.67239379882812,51.40599338119524,2.2136026698453364,-0.03546684310581616,57.64636456106989
2818,47.82709884643555,-125.55441284179688,53.84585968105324,2.3214042772139476,-0.10287665669149096,59.78702602476087
2819,47.86888122558594,-125.43621826171875,57.87411839986513,2.4135963616407654,-0.15914700939198567,63.58680603383776
2820,47.91053771972656,-125.31777954101562,62.69051509923873,2.4894464726067778,-0.14857656568998145,68.6688297614539
2821,47.95205307006836,-125.19920349121094,67.7238553151306,2.6026799025673806,-0.11845806483285043,74.24076517039234
2822,47.993431091308594,-125.08041381835938,73.39857222784312,2.739884913852017,-0.1270006151012436,80.17775887591979
2823,48.03468322753906,-124.96142578125,79.73399678552624,2.8645541348307546,-0.18909540319506168,86.2439006124627
2824,48.075801849365234,-124.84222412109375,90.00279673755517,3.078468491657143,-0.3171788674905135,95.9251190416142
2825,48.116783142089844,-124.72285461425781,103.54350737839138,3.2257488636914395,-0.19475055348394033,110.81871448078309
2826,48.157623291015625,-124.60325622558594,119.07743560074516,3.3546689131287515,-0.08902171276804266,127.83297181690607
2827,48.198333740234375,-124.48345947265625,116.55939795039735,3.2821805733289677,0.02556522883445144,126.68779226414708
2828,48.23891067504883,-124.36349487304688,92.349274714991,2.9361643936185127,0.2251584175695625,104.76148023070867
2829,48.279354095458984,-124.24331665039062,75.35445999305988,2.869286823495302,0.15898599124328416,86.24696576990611
2830,48.31965255737305,-124.1229248046875,72.58949369720841,2.7962017399347556,0.2739839820830374,85.41230314359908
2831,48.35981369018555,-124.00234985351562,84.79684723820108,2.9319988943697,0.2750520774174918,98.26661084158827
2832,48.39984893798828,-123.88156127929688,94.2013684064033,3.163765158603939,0.0857217563148613,104.90299058652755
2833,48.43974304199219,-123.76057434082031,81.88568057998668,2.926675558295117,0.18409919697437638,93.45466361095683
2834,48.479496002197266,-123.639404296875,57.71014529433246,2.384428099156466,0.3078093751755332,69.29040683130611
2835,48.519107818603516,-123.51805114746094,40.37148296420074,2.2360128026313513,0.0807844769129355,47.87740692647189
2836,48.55857849121094,-123.396484375,32.671994529951874,1.8356174718552112,0.13930383937855773,39.425160810852006
2837,48.59791946411133,-123.27470397949219,31.128083514232447,1.774344266244987,0.2033161521946265,38.36468800910791
2838,48.63711166381836,-123.15274047851562,34.62740641679126,2.026311266385685,0.18714384830551128,42.676926816580874
2839,48.676170349121094,-123.03056335449219,39.75297779185624,2.247682567269895,0.24522145489120173,49.57583999681035
2840,48.715084075927734,-122.908203125,45.728305057154934,2.4964515503973495,0.15627230779464676,55.16436422670123
2841,48.75385665893555,-122.78564453125,53.392930570002406,2.6694640654110473,0.1488798261344234,63.36452878514592
2842,48.7924919128418,-122.66290283203125,62.0823549424174,2.790994326508181,0.19612197918347868,73.3325435125926
2843,48.83098220825195,-122.53994750976562,70.80456828044342,2.8184174056358757,0.26107814052304984,83.45208238413392
2844,48.86932373046875,-122.41680908203125,78.6597354926241,2.810956669301101,0.2739984565023337,91.55052229958277
2845,48.90754699707031,-122.29342651367188,82.55680504740849,2.9155439427306966,0.14425115736033922,93.36763440868499
2846,48.94561004638672,-122.16989135742188,90.35009969790298,3.0972695587796686,0.09100361987561922,100.91291935629876
2847,48.983524322509766,-122.04617309570312,97.38004082231177,3.2086085996458333,0.08944997824635277,108.29622486056337
2848,49.02130126953125,-121.9222412109375,96.36841279641824,3.190624021566732,0.0686204906270058,106.88004647661633
2849,49.058937072753906,-121.79811096191406,86.02450983491019,3.0761911423303907,0.09756102349951665,96.6229180154695
2850,49.0964241027832,-121.67376708984375,83.2632032095132,3.0278578522135704,0.07344077434678804,93.3127908878684
2851,49.13377380371094,-121.54925537109375,78.0350834026894,2.976013422532154,0.04015841724663507,87.4231955448409
2852,49.17097091674805,-121.42454528808594,63.65755758251612,2.698474658866165,0.11459076299143701,73.20539774044839
2853,49.20802307128906,-121.29962158203125,48.300281405094054,2.5146110586075023,0.13828422404829105,57.53648302382115
2854,49.24492645263672,-121.17451477050781,36.4496322780797,2.3788757283111366,0.19531532471279656,46.02603078417744
2855,49.28168487548828,-121.04922485351562,31.682356363377124,2.3434315036373974,0.002545705995050739,38.6691867583257
2856,49.31829833984375,-120.92373657226562,28.928996200302272,2.1137461167833886,0.03187317547493154,35.5140180590484
2857,49.35475540161133,-120.79804992675781,26.571156818616466,2.000452339202471,0.12468881128630842,33.76254714219769
2858,49.391082763671875,-120.67214965820312,25.003112367119897,2.0351070580235135,0.053907272734313595,31.558594416732767
2859,49.42725372314453,-120.54608154296875,24.57825012998837,2.08904132759685,-0.049075873061505196,30.35208017670072
2860,49.46327209472656,-120.4197998046875,26.454689763253555,2.1910694826442985,-0.06487741920532493,32.37397013262601
2861,49.4991340637207,-120.29335021972656,29.51295315206245,2.199304413626092,-0.13784377260320813,34.873318311339666
2862,49.53486251831055,-120.16668701171875,32.91828364217734,2.179695536937442,-0.13161183472667293,38.27695244542399
2863,49.570430755615234,-120.03984069824219,32.07415894844633,2.231920464773843,0.17122371740599776,40.71523937399956
2864,49.605865478515625,-119.91278076171875,30.147174101753585,2.1829431417514966,0.01143774562684419,36.7423336560498
2865,49.6411247253418,-119.78555297851562,26.072352524835182,2.2166499118590908,-0.01828684357683855,32.48062590631729
2866,49.67625045776367,-119.65814208984375,24.94448818390785,1.9366434246532336,0.018225795393937403,30.855240738642266
2867,49.71121597290039,-119.530517578125,30.45231316321253,2.078371173641093,-0.05070837501258446,36.18308550282808
2868,49.74603271484375,-119.40272521972656,36.77940851122352,2.148630655781854,-0.08638935608213484,42.408249921224154
2869,49.78069305419922,-119.27474975585938,37.12135936002322,2.113882174303715,-0.2909869610325864,41.32496674568057
2870,49.81521987915039,-119.14651489257812,37.77987894812617,2.140732613225574,-0.1467781518351403,42.9335156413329
2871,49.849571228027344,-119.01814270019531,39.899523744335625,2.0668374929032503,0.10617886628294267,47.11677412334202
2872,49.88376998901367,-118.88960266113281,37.174920295458264,2.0577735650715177,0.15461401160137106,44.93227296697651
2873,49.91782760620117,-118.76083374023438,34.386656402592436,1.934349423549508,0.22538474021246194,42.56688890892275
2874,49.95173263549805,-118.63188171386719,33.575840488826636,2.150304820802283,-0.09523584003099636,39.13882370558714
2875,49.9854736328125,-118.50276184082031,36.12208380617952,2.1300713791484363,-0.1616565994855595,41.146428464237495
2876,50.01905822753906,-118.37345886230469,38.70845271767391,2.1441676185866303,-0.25343260490900044,43.18345023862582
2877,50.05249786376953,-118.24392700195312,42.022218515725484,2.1317458463490455,-0.30998079447939225,46.16054574897864
2878,50.08578109741211,-118.11421203613281,45.883095639578016,2.140783206882406,-0.18156519272708352,50.79787063059312
2879,50.118892669677734,-117.98434448242188,40.73918863642177,1.9545731131980164,-0.02549723867398267,46.33026922072264
2880,50.151851654052734,-117.85427856445312,36.43997181088592,1.8157804384540137,0.008609602243701546,41.902744105097284
2881,50.184661865234375,-117.72404479980469,39.4049257754394,1.7895008315237002,0.11530725842302236,45.74372598113826
2882,50.21731185913086,-117.59359741210938,41.524504201354524,1.9378658136185458,0.04408102280826143,47.67414548488687
2883,50.24980926513672,-117.46293640136719,46.46675984083573,2.0369230869461563,0.09828824672826893,53.4925260961575
2884,50.28214645385742,-117.33213806152344,47.27586489170037,2.0021888184975154,0.0704765497740456,53.89098762454017
2885,50.31431198120117,-117.20114135742188,35.744721514271205,1.7604960137619372,0.14461171572994774,42.27638185373611
2886,50.34633255004883,-117.06997680664062,35.57592956681149,1.850961403099463,-0.17071586360401975,39.888323452516104
2887,50.3781852722168,-116.9385986328125,35.62446745658591,2.2061832884336052,-0.015699243254071366,42.02683199825572
2888,50.409889221191406,-116.80706787109375,36.67685343627302,1.9790684818328803,0.13729722060109834,43.93462871559718
2889,50.441429138183594,-116.67532348632812,37.99079199355456,2.0295281538861163,-0.0013677705693789584,44.00665873344736
2890,50.47280502319336,-116.54342651367188,34.05446248344474,2.1876079102157364,0.1591031900703064,42.360709438751016
2891,50.50402069091797,-116.41131591796875,33.97217863627796,2.379750003248427,0.15768871694333986,42.98753973271807
2892,50.53507614135742,-116.279052734375,33.47874344518193,2.2023027240563655,0.13423361914018941,41.51606493416061
2893,50.56596755981445,-116.1466064453125,31.137090089675446,2.1947737141660792,0.010618862313658353,37.75988939729992
2894,50.59669876098633,-116.01397705078125,29.483404177950963,2.0475011066169984,0.0680196916876346,36.22275615291259
2895,50.62727355957031,-115.88111877441406,31.457653554236764,1.912890687885879,0.0665603920813689,37.73985142406873
2896,50.657676696777344,-115.74813842773438,35.965499744609794,1.9312110338531625,-0.06987747898286197,41.14544415617254
2897,50.68791961669922,-115.614990234375,34.92659981542124,2.059619534271747,-0.030652968402659436,40.77385104531538
2898,50.71799850463867,-115.48162841796875,34.84198682826845,2.1878414344396053,0.013216230425397001,41.46953349012109
2899,50.74791717529297,-115.34808349609375,34.37459819264331,2.16785277559236,0.1881334578426868,43.000229315552176
2900,50.77766418457031,-115.21441650390625,35.96982831339214,2.1935860271751055,0.38892671462254114,48.234911255119044
2901,50.807247161865234,-115.08053588867188,44.49410414757426,2.3763087072562383,0.3736049455045306,57.42742843418895
2902,50.836669921875,-114.94647216796875,56.10684409880183,2.831546336806203,0.19003083161336623,67.40798958100453
2903,50.86592483520508,-114.81222534179688,63.10462515831311,3.0250721298260217,0.1205950277937656,73.90950826939391
2904,50.895015716552734,-114.67782592773438,60.331073412443075,3.0305102363059633,0.08866475335848736,70.62879422986603
2905,50.9239387512207,-114.54325866699219,52.12444285115174,2.7921995948068634,0.2991112323235242,65.48544394406288
2906,50.952693939208984,-114.40850830078125,49.67161645278895,2.7849354700970133,0.2570709385286296,62.08534466697907
