GridCell,Lat,Lon,μ,ϕ,ξ,q
1475,46.9105339050293,-124.70062255859375,57.94515482596421,2.2946147383436832,-0.12797343402964048,63.61494665473122
1476,46.95137023925781,-124.58396911621094,61.501141980622414,2.4133582873876946,-0.09601364135040642,67.73779496846042
1477,46.9920539855957,-124.4671630859375,66.54604824819057,2.594128032760496,-0.08206121917076822,73.38396643098943
1478,47.032615661621094,-124.35018920898438,73.69683052527755,2.8028923043782354,-0.09536738939146651,80.94675169488858
1479,47.07304000854492,-124.23301696777344,85.6243790146998,3.001721843489684,-0.12554647021196844,93.06647223616474
1480,47.11333084106445,-124.11564636230469,100.10692989887235,3.1562184038351675,-0.14633234876699358,107.70993281307975
1481,47.15349197387695,-123.99810791015625,115.71674324823977,3.3012039131715696,-0.19566408976444605,123.1530034281839
1482,47.19351577758789,-123.88037109375,130.97879658128852,3.415445765806913,-0.23678081244138463,138.26379743927572
1483,47.23341369628906,-123.76243591308594,145.53943547474728,3.546208131283232,-0.19583425839884852,153.52576579256828
1484,47.273162841796875,-123.64431762695312,157.70670011534114,3.646851493283526,-0.09835000300474457,167.09989573515932
1485,47.31278991699219,-123.52601623535156,168.04197020908245,3.6760716861156113,-0.05081390229541406,178.17659478379153
1486,47.352272033691406,-123.40753173828125,163.64626131172378,3.6016868540083693,-0.010444002909233448,174.1797515551963
1487,47.39162063598633,-123.28887939453125,149.17818524874028,3.426839904652671,0.036018269783317305,159.92096301711052
1488,47.43083572387695,-123.16999816894531,128.95472228125473,3.289307776864462,0.0549796143954163,139.56757516146712
1489,47.46992111206055,-123.05093383789062,107.20326322823912,3.1425395457932774,0.057970972417719015,117.38898085439767
1490,47.50886154174805,-122.93170166015625,85.5454362196037,2.9611234412070617,0.12944195084184287,96.27048243655545
1491,47.54766082763672,-122.81228637695312,65.55260338153576,2.775778935412138,0.21378824279974878,77.06932549367686
1492,47.58632278442383,-122.69268798828125,49.53050578531851,2.6484404689223173,0.21118668599084445,60.47210908832279
1493,47.62485885620117,-122.57289123535156,39.683706970780136,2.3783855951457245,0.29208163454561126,50.92939049939992
1494,47.66324996948242,-122.45289611816406,37.558550987675694,2.32319562207319,0.1401233888052457,46.11662581923722
1495,47.70150375366211,-122.33273315429688,38.74640858508708,2.279897834176456,0.13537285872287608,47.08194182666223
1496,47.73960494995117,-122.21240234375,41.57394903899067,2.409523494516276,0.15707968330317634,50.69321022295616
1497,47.777584075927734,-122.09182739257812,47.91409621275382,2.6615128207041043,0.1715968919622576,58.22457699799491
1498,47.81541061401367,-121.97113037109375,66.57924329239523,3.175250797809136,-0.07729867570209592,75.00601397948512
1499,47.85309982299805,-121.85025024414062,97.87811961022624,3.556153498006197,-0.13790936695858597,106.54474653457841
1500,47.890647888183594,-121.72915649414062,128.3072555359352,3.7525254158097425,-0.09054078123204735,138.0800883006882
1501,47.92806625366211,-121.60784912109375,143.21331865794244,3.7873295636426563,-0.06726321808014513,153.409965715779
1502,47.96533203125,-121.48638916015625,136.17138083048317,3.6736494006149814,-0.05096922851310043,146.29705019608906
1503,48.00245666503906,-121.36474609375,116.178686757647,3.510536002678242,-0.021994326469579946,126.27237715681984
1504,48.03944396972656,-121.242919921875,93.78258121279136,3.3163024971376496,-0.011713133204324763,103.46327366195281
1505,48.0762825012207,-121.12091064453125,76.18956168441166,3.1222225982102776,-0.020783529840689936,85.18273721424683
1506,48.11298370361328,-120.99871826171875,62.5722387040326,2.9019324891255893,-0.03466049292876751,70.762713969345
1507,48.149539947509766,-120.87631225585938,44.997244709126825,2.6252709919123194,0.09663688279334146,54.02909667895794
1508,48.185951232910156,-120.75375366210938,33.04629781656243,2.2852191750702406,0.24466747692142568,43.02400347298728
1509,48.22221374511719,-120.63101196289062,28.786799100574648,2.2324126485588014,0.10532337999163417,36.571811615898284
1510,48.25833511352539,-120.50808715820312,27.102826955298994,2.2586393421402375,0.00788172595315298,33.890568215788186
1511,48.294315338134766,-120.38497924804688,22.79254919999933,2.006640453484473,0.49463334873649367,36.36495007066251
1512,48.33013916015625,-120.26170349121094,20.97552219856178,1.9896483959461868,0.3399434049730726,31.187470017148932
1513,48.3658332824707,-120.13821411132812,19.65950279626096,1.7791914128186836,0.30123673332647655,28.204012676013804
1514,48.40138244628906,-120.0145263671875,22.415545183637366,1.7848172919258731,0.2867857195581801,30.779239997122037
1515,48.436767578125,-119.89070129394531,27.70583207970066,2.0587016771791866,0.1420597108120525,35.312939679691475
1516,48.47201156616211,-119.76667785644531,28.689490493231137,2.0414090493281543,0.12397270379076605,36.019836219654366
1517,48.507110595703125,-119.64248657226562,25.004907547055186,1.9429141456871712,-0.05446911956542317,30.33311602403627
1518,48.54206466674805,-119.51809692382812,20.97350284629468,1.997419783481087,-0.3310794610906456,24.74990300945404
1519,48.57686996459961,-119.3935546875,18.828448957825017,1.8567358810234311,0.03912448587094801,24.67653260065732
1520,48.61152648925781,-119.26878356933594,20.49525497683681,1.8347541376538703,0.12083110969858764,27.05102272666646
1521,48.64603042602539,-119.14387512207031,22.47570275717132,1.8401752253907944,0.16912834330316776,29.5761170812549
1522,48.680397033691406,-119.01873779296875,22.67407635702864,1.8609557500882679,0.13545480910158983,29.47879914399291
1523,48.714603424072266,-118.89347839355469,22.26596749741867,1.7872807876258003,0.01720004117552502,27.71248017329994
1524,48.748661041259766,-118.76802062988281,21.923175844845673,1.702052933545397,-0.06068196137084236,26.549198124858403
1525,48.78256607055664,-118.64239501953125,22.464428741202887,1.642964148402433,-0.005431062019672072,27.305204042985153
1526,48.81632995605469,-118.51654052734375,23.713080286246168,1.7031256554627987,0.05235882738866861,29.18625239719615
1527,48.849937438964844,-118.39056396484375,24.64234491761012,1.821801274699825,0.06433217588718339,30.60498776991058
1528,48.88338851928711,-118.26438903808594,24.653501832013042,1.7201324499043937,0.11851080468782756,30.77732408318488
1529,48.916690826416016,-118.1380615234375,24.247087167282388,1.5459667525512266,0.25041475697291704,31.061995145961756
1530,48.94984817504883,-118.01150512695312,25.33242813466142,1.5773947648599282,0.33861530320636396,33.40988357578949
1531,48.982845306396484,-117.88482666015625,28.55642856285106,1.770985499439057,0.3080755722844045,37.16134477552067
1532,49.01569366455078,-117.75794982910156,29.400642236368093,1.72671276480617,0.4644669607837604,40.45366651640861
1533,49.04838562011719,-117.63087463378906,28.95528505637543,1.9000668285915066,0.2425106271089975,37.22164480903366
1534,49.0809326171875,-117.50364685058594,29.187067913806267,1.9535728538203003,0.1350721790424006,36.3261230737331
1535,49.11330795288086,-117.37625122070312,32.35895730582384,1.9587288369524782,0.04408870013544031,38.57487791753993
1536,49.145545959472656,-117.24867248535156,39.24543660038475,2.1165179829476157,-0.19563901490897717,44.013245093405104
1537,49.17761993408203,-117.12094116210938,41.94663979068845,2.167378736783774,-0.11192568542031313,47.42346860305217
1538,49.20954132080078,-116.99301147460938,39.1047207956489,2.0628404479918103,-0.05530116948267279,44.75501633920019
